Wert1,Wert2,Wert3,Wert4,Wert5
"2080,818","-1,99E-03","0,000008","-4,603066E-01","1,849880E-03"
"2081,826","-1,95E-03","0,000008","-4,496004E-01","1,846700E-03"
"2082,848","-2,02E-03","0,000008","-4,674918E-01","1,851938E-03"
"2083,858","-2,09E-03","0,000008","-4,841670E-01","1,856496E-03"
"2084,882","-2,04E-03","0,000008","-4,733992E-01","1,853587E-03"
"2085,889","-2,08E-03","0,000008","-4,824157E-01","1,856031E-03"
"2086,928","-2,07E-03","0,000008","-4,806227E-01","1,855552E-03"
"2087,94","-2,07E-03","0,000008","-4,809744E-01","1,855646E-03"
"2088,946","-2,12E-03","0,000008","-4,935511E-01","1,858934E-03"
"2089,946","-2,15E-03","0,000008","-4,989625E-01","1,860302E-03"
"2090,976","-2,09E-03","0,000008","-4,838367E-01","1,856409E-03"
"2091,986","-2,12E-03","0,000008","-4,913346E-01","1,858366E-03"
"2093,004","-2,11E-03","0,000008","-4,909817E-01","1,858275E-03"
"2094,012","-2,15E-03","0,000008","-4,991477E-01","1,860348E-03"
"2095,018","-2,14E-03","0,000008","-4,965900E-01","1,859706E-03"
"2096,032","-2,19E-03","0,000008","-5,103820E-01","1,863098E-03"
"2097,04","-2,17E-03","0,000008","-5,050930E-01","1,861818E-03"
"2098,04","-2,18E-03","0,000008","-5,082945E-01","1,862596E-03"
"2099,054","-2,30E-03","0,000008","-5,363870E-01","1,869050E-03"
"2100,063","-2,30E-03","0,000008","-5,377861E-01","1,869355E-03"
"2101,082","-2,37E-03","0,000008","-5,552270E-01","1,873035E-03"
"2102,092","-2,35E-03","0,000008","-5,507944E-01","1,872120E-03"
"2103,118","-2,38E-03","0,000008","-5,567031E-01","1,873336E-03"
"2104,12","-2,37E-03","0,000008","-5,547925E-01","1,872946E-03"
"2105,124","-2,33E-03","0,000008","-5,454436E-01","1,870998E-03"
"2106,186","-2,35E-03","0,000008","-5,503031E-01","1,872018E-03"
"2107,24","-2,34E-03","0,000008","-5,471894E-01","1,871366E-03"
"2108,28","-2,37E-03","0,000008","-5,545742E-01","1,872901E-03"
"2109,3","-2,41E-03","0,000008","-5,653556E-01","1,875074E-03"
"2110,328","-2,39E-03","0,000008","-5,610778E-01","1,874221E-03"
"2111,354","-2,41E-03","0,000008","-5,637471E-01","1,874755E-03"
"2112,358","-2,39E-03","0,000008","-5,602605E-01","1,874057E-03"
"2113,372","-2,42E-03","0,000008","-5,672286E-01","1,875443E-03"
"2114,39","-2,53E-03","0,000007","-5,947535E-01","1,645543E-03"
"2115,416","-2,57E-03","0,000007","-6,036869E-01","1,646930E-03"
"2116,418","-2,41E-03","0,000008","-5,636489E-01","1,874735E-03"
"2117,426","-2,53E-03","0,000007","-5,948921E-01","1,645565E-03"
"2118,432","-2,51E-03","0,000007","-5,889390E-01","1,644620E-03"
"2119,432","-2,49E-03","0,000008","-5,855566E-01","1,878942E-03"
"2120,436","-2,53E-03","0,000007","-5,939591E-01","1,645418E-03"
"2121,454","-2,52E-03","0,000007","-5,920720E-01","1,645120E-03"
"2122,482","-2,58E-03","0,000007","-6,065444E-01","1,647365E-03"
"2123,478","-2,67E-03","0,000007","-6,298890E-01","1,650782E-03"
"2124,48","-2,65E-03","0,000007","-6,241541E-01","1,649965E-03"
"2125,49","-2,62E-03","0,000007","-6,181704E-01","1,649098E-03"
"2126,502","-2,61E-03","0,000007","-6,154966E-01","1,648705E-03"
"2127,522","-2,58E-03","0,000007","-6,079991E-01","1,647586E-03"
"2128,528","-2,61E-03","0,000007","-6,137373E-01","1,648444E-03"
"2129,538","-2,65E-03","0,000007","-6,246917E-01","1,650043E-03"
"2130,545","-2,68E-03","0,000007","-6,329494E-01","1,651213E-03"
"2131,568","-2,75E-03","0,000007","-6,492934E-01","1,653445E-03"
"2132,58","-2,73E-03","0,000007","-6,441362E-01","1,652752E-03"
"2133,594","-2,72E-03","0,000007","-6,409006E-01","1,652312E-03"
"2134,606","-2,72E-03","0,000007","-6,421808E-01","1,652487E-03"
"2135,612","-2,73E-03","0,000007","-6,454493E-01","1,652930E-03"
"2136,622","-2,69E-03","0,000007","-6,352681E-01","1,651536E-03"
"2137,637","-2,70E-03","0,000007","-6,358812E-01","1,651621E-03"
"2138,644","-2,78E-03","0,000007","-6,566620E-01","1,654418E-03"
"2139,664","-2,71E-03","0,000007","-6,384867E-01","1,651981E-03"
"2140,668","-2,79E-03","0,000007","-6,591650E-01","1,654743E-03"
"2141,696","-2,80E-03","0,000007","-6,621766E-01","1,655132E-03"
"2142,702","-2,83E-03","0,000007","-6,702658E-01","1,656159E-03"
"2143,724","-2,81E-03","0,000007","-6,649962E-01","1,655492E-03"
"2144,728","-2,83E-03","0,000007","-6,686962E-01","1,655962E-03"
"2145,738","-2,80E-03","0,000007","-6,611760E-01","1,655003E-03"
"2146,75","-2,86E-03","0,000007","-6,757672E-01","1,656844E-03"
"2147,774","-2,92E-03","0,000007","-6,907711E-01","1,658661E-03"
"2148,776","-2,88E-03","0,000007","-6,814012E-01","1,657535E-03"
"2149,8","-2,91E-03","0,000007","-6,901738E-01","1,658590E-03"
"2150,812","-2,88E-03","0,000007","-6,828102E-01","1,657706E-03"
"2151,832","-2,94E-03","0,000007","-6,967284E-01","1,659361E-03"
"2152,844","-2,97E-03","0,000007","-7,051478E-01","1,660332E-03"
"2153,866","-3,02E-03","0,000007","-7,171439E-01","1,661678E-03"
"2154,89","-3,02E-03","0,000007","-7,157795E-01","1,661527E-03"
"2155,914","-3,03E-03","0,000007","-7,182242E-01","1,661797E-03"
"2156,92","-3,09E-03","0,000007","-7,335706E-01","1,663453E-03"
"2157,924","-3,03E-03","0,000007","-7,198045E-01","1,661971E-03"
"2158,948","-3,12E-03","0,000007","-7,424714E-01","1,664383E-03"
"2159,958","-3,08E-03","0,000007","-7,318741E-01","1,663273E-03"
"2160,962","-3,07E-03","0,000007","-7,298579E-01","1,663058E-03"
"2161,972","-3,12E-03","0,000007","-7,408378E-01","1,664214E-03"
"2162,994","-3,09E-03","0,000007","-7,331481E-01","1,663408E-03"
"2164,004","-3,08E-03","0,000007","-7,307657E-01","1,663155E-03"
"2165,02","-3,17E-03","0,000007","-7,532658E-01","1,665483E-03"
"2166,024","-3,20E-03","0,000007","-7,617296E-01","1,666325E-03"
"2167,042","-3,21E-03","0,000007","-7,652993E-01","1,666675E-03"
"2168,05","-3,24E-03","0,000007","-7,719787E-01","1,667321E-03"
"2169,056","-3,30E-03","0,000007","-7,857144E-01","1,668617E-03"
"2170,066","-3,24E-03","0,000007","-7,714650E-01","1,667272E-03"
"2171,079","-3,23E-03","0,000007","-7,684380E-01","1,666980E-03"
"2172,098","-3,27E-03","0,000007","-7,801806E-01","1,668100E-03"
"2173,11","-3,32E-03","0,000007","-7,905091E-01","1,669059E-03"
"2174,128","-3,28E-03","0,000007","-7,810305E-01","1,668180E-03"
"2175,214","-3,35E-03","0,000007","-7,992957E-01","1,669856E-03"
"2176,264","-3,34E-03","0,000007","-7,975419E-01","1,669698E-03"
"2177,314","-3,42E-03","0,000007","-8,160597E-01","1,671331E-03"
"2178,322","-3,43E-03","0,000007","-8,179291E-01","1,671492E-03"
"2179,324","-3,44E-03","0,000007","-8,224180E-01","1,671875E-03"
"2180,334","-3,48E-03","0,000007","-8,327533E-01","1,672743E-03"
"2181,346","-3,49E-03","0,000007","-8,346449E-01","1,672899E-03"
"2182,362","-3,49E-03","0,000007","-8,346210E-01","1,672897E-03"
"2183,375","-3,51E-03","0,000006","-8,392004E-01","1,434235E-03"
"2184,4","-3,51E-03","0,000006","-8,399711E-01","1,434289E-03"
"2185,406","-3,48E-03","0,000007","-8,321501E-01","1,672693E-03"
"2186,426","-3,54E-03","0,000006","-8,457240E-01","1,434688E-03"
"2187,436","-3,56E-03","0,000006","-8,518231E-01","1,435107E-03"
"2188,448","-3,56E-03","0,000006","-8,507039E-01","1,435030E-03"
"2189,45","-3,57E-03","0,000006","-8,534321E-01","1,435216E-03"
"2190,454","-3,61E-03","0,000006","-8,629852E-01","1,435857E-03"
"2191,47","-3,65E-03","0,000006","-8,727177E-01","1,436497E-03"
"2192,492","-3,63E-03","0,000006","-8,693258E-01","1,436275E-03"
"2193,497","-3,61E-03","0,000006","-8,642327E-01","1,435940E-03"
"2194,526","-3,57E-03","0,000006","-8,531467E-01","1,435197E-03"
"2195,527","-3,62E-03","0,000006","-8,661707E-01","1,436068E-03"
"2196,538","-3,58E-03","0,000006","-8,559309E-01","1,435385E-03"
"2197,546","-3,58E-03","0,000006","-8,553952E-01","1,435349E-03"
"2198,572","-3,62E-03","0,000006","-8,663163E-01","1,436078E-03"
"2199,572","-3,59E-03","0,000006","-8,590322E-01","1,435594E-03"
"2200,576","-3,61E-03","0,000006","-8,638750E-01","1,435916E-03"
"2201,578","-3,62E-03","0,000006","-8,672777E-01","1,436141E-03"
"2202,594","-3,65E-03","0,000006","-8,743738E-01","1,436604E-03"
"2203,612","-3,73E-03","0,000006","-8,932218E-01","1,437800E-03"
"2204,622","-3,70E-03","0,000006","-8,875330E-01","1,437444E-03"
"2205,618","-3,77E-03","0,000006","-9,039529E-01","1,438460E-03"
"2206,624","-3,80E-03","0,000006","-9,100964E-01","1,438830E-03"
"2207,638","-3,78E-03","0,000006","-9,075472E-01","1,438677E-03"
"2208,638","-3,76E-03","0,000006","-9,008897E-01","1,438273E-03"
"2209,672","-3,73E-03","0,000006","-8,930062E-01","1,437787E-03"
"2210,692","-3,80E-03","0,000006","-9,109813E-01","1,438883E-03"
"2211,704","-3,80E-03","0,000006","-9,105114E-01","1,438855E-03"
"2212,728","-3,79E-03","0,000006","-9,087626E-01","1,438750E-03"
"2213,736","-3,79E-03","0,000006","-9,077137E-01","1,438687E-03"
"2214,756","-3,83E-03","0,000006","-9,194107E-01","1,439383E-03"
"2215,77","-3,84E-03","0,000006","-9,223335E-01","1,439555E-03"
"2216,774","-3,88E-03","0,000006","-9,301134E-01","1,440006E-03"
"2217,783","-3,92E-03","0,000006","-9,407697E-01","1,440612E-03"
"2218,8","-3,91E-03","0,000006","-9,393998E-01","1,440535E-03"
"2219,814","-3,93E-03","0,000006","-9,432508E-01","1,440751E-03"
"2220,832","-3,85E-03","0,000006","-9,240679E-01","1,439656E-03"
"2221,842","-3,86E-03","0,000006","-9,272673E-01","1,439842E-03"
"2222,878","-3,92E-03","0,000006","-9,415868E-01","1,440658E-03"
"2223,884","-3,96E-03","0,000006","-9,519041E-01","1,441231E-03"
"2224,894","-3,97E-03","0,000006","-9,546676E-01","1,441383E-03"
"2225,907","-4,00E-03","0,000006","-9,622000E-01","1,441792E-03"
"2226,93","-4,01E-03","0,000006","-9,638439E-01","1,441880E-03"
"2227,932","-4,03E-03","0,000006","-9,698313E-01","1,442199E-03"
"2228,944","-3,98E-03","0,000006","-9,571837E-01","1,441520E-03"
"2229,946","-4,01E-03","0,000006","-9,641086E-01","1,441894E-03"
"2230,972","-3,97E-03","0,000006","-9,533817E-01","1,441312E-03"
"2231,99","-4,01E-03","0,000006","-9,640931E-01","1,441893E-03"
"2233,004","-4,01E-03","0,000006","-9,648245E-01","1,441933E-03"
"2234,016","-4,03E-03","0,000006","-9,691334E-01","1,442162E-03"
"2235,024","-4,08E-03","0,000006","-9,802249E-01","1,442745E-03"
"2236,026","-4,15E-03","0,000006","-9,989236E-01","1,443699E-03"
"2237,032","-4,14E-03","0,000006","-9,968393E-01","1,443595E-03"
"2238,044","-4,13E-03","0,000006","-9,937826E-01","1,443441E-03"
"2239,054","-4,14E-03","0,000006","-9,954357E-01","1,443524E-03"
"2240,06","-4,12E-03","0,000006","-9,922420E-01","1,443362E-03"
"2241,07","-4,18E-03","0,000006","-1,006554E+00","1,444079E-03"
"2242,08","-4,16E-03","0,000006","-9,998374E-01","1,443745E-03"
"2243,102","-4,19E-03","0,000006","-1,009251E+00","1,444212E-03"
"2244,106","-4,21E-03","0,000006","-1,013048E+00","1,444398E-03"
"2245,114","-4,29E-03","0,000006","-1,034169E+00","1,445407E-03"
"2246,182","-4,27E-03","0,000006","-1,029666E+00","1,445196E-03"
"2247,242","-4,23E-03","0,000006","-1,018507E+00","1,444663E-03"
"2248,29","-4,27E-03","0,000006","-1,029341E+00","1,445180E-03"
"2249,304","-4,30E-03","0,000006","-1,035781E+00","1,445483E-03"
"2250,33","-4,32E-03","0,000006","-1,040509E+00","1,445703E-03"
"2251,348","-4,33E-03","0,000006","-1,042579E+00","1,445799E-03"
"2252,356","-4,37E-03","0,000006","-1,053543E+00","1,446299E-03"
"2253,36","-4,37E-03","0,000006","-1,052603E+00","1,446257E-03"
"2254,376","-4,38E-03","0,000006","-1,056852E+00","1,446448E-03"
"2255,392","-4,44E-03","0,000006","-1,070784E+00","1,447067E-03"
"2256,41","-4,48E-03","0,000006","-1,079681E+00","1,447453E-03"
"2257,426","-4,46E-03","0,000006","-1,076051E+00","1,447296E-03"
"2258,434","-4,48E-03","0,000006","-1,080048E+00","1,447469E-03"
"2259,449","-4,48E-03","0,000006","-1,079948E+00","1,447465E-03"
"2260,454","-4,40E-03","0,000006","-1,061840E+00","1,446672E-03"
"2261,466","-4,44E-03","0,000006","-1,069777E+00","1,447023E-03"
"2262,479","-4,51E-03","0,000005","-1,087639E+00","1,206495E-03"
"2263,492","-4,46E-03","0,000006","-1,074600E+00","1,447233E-03"
"2264,502","-4,47E-03","0,000006","-1,078374E+00","1,447397E-03"
"2265,526","-4,53E-03","0,000005","-1,094204E+00","1,206726E-03"
"2266,534","-4,53E-03","0,000005","-1,093469E+00","1,206701E-03"
"2267,554","-4,51E-03","0,000005","-1,088772E+00","1,206535E-03"
"2268,562","-4,54E-03","0,000005","-1,095912E+00","1,206786E-03"
"2269,574","-4,50E-03","0,000005","-1,085821E+00","1,206431E-03"
"2270,572","-4,55E-03","0,000005","-1,098354E+00","1,206871E-03"
"2271,58","-4,56E-03","0,000005","-1,101910E+00","1,206994E-03"
"2272,59","-4,64E-03","0,000005","-1,120040E+00","1,207611E-03"
"2273,592","-4,65E-03","0,000005","-1,122102E+00","1,207680E-03"
"2274,607","-4,60E-03","0,000005","-1,109966E+00","1,207271E-03"
"2275,622","-4,69E-03","0,000005","-1,132763E+00","1,208032E-03"
"2276,62","-4,64E-03","0,000005","-1,121630E+00","1,207664E-03"
"2277,64","-4,62E-03","0,000005","-1,115214E+00","1,207448E-03"
"2278,652","-4,61E-03","0,000005","-1,113455E+00","1,207389E-03"
"2279,66","-4,62E-03","0,000005","-1,116092E+00","1,207478E-03"
"2280,67","-4,61E-03","0,000005","-1,112040E+00","1,207341E-03"
"2281,69","-4,60E-03","0,000005","-1,110161E+00","1,207277E-03"
"2282,698","-4,65E-03","0,000005","-1,122689E+00","1,207699E-03"
"2283,708","-4,72E-03","0,000005","-1,141694E+00","1,208322E-03"
"2284,722","-4,77E-03","0,000005","-1,154175E+00","1,208720E-03"
"2285,744","-4,72E-03","0,000005","-1,141271E+00","1,208308E-03"
"2286,752","-4,74E-03","0,000005","-1,145675E+00","1,208450E-03"
"2287,776","-4,80E-03","0,000005","-1,159576E+00","1,208890E-03"
"2288,782","-4,75E-03","0,000005","-1,148066E+00","1,208526E-03"
"2289,8","-4,75E-03","0,000005","-1,148365E+00","1,208536E-03"
"2290,813","-4,80E-03","0,000005","-1,159674E+00","1,208893E-03"
"2291,836","-4,84E-03","0,000005","-1,170714E+00","1,209235E-03"
"2292,84","-4,84E-03","0,000005","-1,170236E+00","1,209221E-03"
"2293,848","-4,83E-03","0,000005","-1,166807E+00","1,209115E-03"
"2294,854","-4,81E-03","0,000005","-1,162662E+00","1,208986E-03"
"2295,866","-4,83E-03","0,000005","-1,167242E+00","1,209128E-03"
"2296,874","-4,84E-03","0,000005","-1,171415E+00","1,209257E-03"
"2297,898","-4,83E-03","0,000005","-1,167654E+00","1,209141E-03"
"2298,912","-4,88E-03","0,000005","-1,180864E+00","1,209544E-03"
"2299,916","-4,89E-03","0,000005","-1,184057E+00","1,209641E-03"
"2300,926","-4,94E-03","0,000005","-1,195658E+00","1,209986E-03"
"2301,949","-4,94E-03","0,000005","-1,195885E+00","1,209993E-03"
"2302,958","-5,01E-03","0,000005","-1,212357E+00","1,210472E-03"
"2303,968","-5,03E-03","0,000005","-1,217516E+00","1,210619E-03"
"2304,982","-5,05E-03","0,000005","-1,223588E+00","1,210791E-03"
"2305,994","-5,05E-03","0,000005","-1,223547E+00","1,210790E-03"
"2306,998","-5,02E-03","0,000005","-1,215175E+00","1,210552E-03"
"2308,025","-5,08E-03","0,000005","-1,229410E+00","1,210955E-03"
"2309,024","-5,10E-03","0,000005","-1,236129E+00","1,211141E-03"
"2310,054","-5,06E-03","0,000005","-1,225559E+00","1,210847E-03"
"2311,056","-4,98E-03","0,000005","-1,206433E+00","1,210301E-03"
"2312,066","-5,03E-03","0,000005","-1,218041E+00","1,210634E-03"
"2313,072","-5,05E-03","0,000005","-1,223953E+00","1,210801E-03"
"2314,102","-5,06E-03","0,000005","-1,226313E+00","1,210868E-03"
"2315,11","-5,03E-03","0,000005","-1,217786E+00","1,210627E-03"
"2316,128","-5,05E-03","0,000005","-1,223780E+00","1,210797E-03"
"2317,138","-5,11E-03","0,000005","-1,238019E+00","1,211193E-03"
"2318,212","-5,12E-03","0,000005","-1,241327E+00","1,211284E-03"
"2319,272","-5,08E-03","0,000005","-1,230973E+00","1,210998E-03"
"2320,306","-5,15E-03","0,000005","-1,246869E+00","1,211436E-03"
"2321,312","-5,17E-03","0,000005","-1,253748E+00","1,211622E-03"
"2322,332","-5,22E-03","0,000005","-1,265892E+00","1,211945E-03"
"2323,34","-5,21E-03","0,000005","-1,263619E+00","1,211885E-03"
"2324,354","-5,20E-03","0,000005","-1,260591E+00","1,211805E-03"
"2325,357","-5,31E-03","0,000005","-1,287063E+00","1,212495E-03"
"2326,372","-5,32E-03","0,000005","-1,290811E+00","1,212590E-03"
"2327,39","-5,26E-03","0,000005","-1,275966E+00","1,212209E-03"
"2328,416","-5,26E-03","0,000005","-1,276256E+00","1,212216E-03"
"2329,425","-5,31E-03","0,000005","-1,288031E+00","1,212519E-03"
"2330,444","-5,35E-03","0,000005","-1,297091E+00","1,212749E-03"
"2331,452","-5,35E-03","0,000005","-1,298418E+00","1,212782E-03"
"2332,476","-5,34E-03","0,000005","-1,295527E+00","1,212710E-03"
"2333,488","-5,28E-03","0,000005","-1,279326E+00","1,212296E-03"
"2334,508","-5,26E-03","0,000005","-1,275168E+00","1,212188E-03"
"2335,512","-5,26E-03","0,000005","-1,276016E+00","1,212210E-03"
"2336,524","-5,33E-03","0,000005","-1,291584E+00","1,212610E-03"
"2337,532","-5,31E-03","0,000005","-1,286981E+00","1,212493E-03"
"2338,558","-5,35E-03","0,000005","-1,297594E+00","1,212762E-03"
"2339,56","-5,38E-03","0,000005","-1,306269E+00","1,212978E-03"
"2340,586","-5,31E-03","0,000005","-1,286538E+00","1,212481E-03"
"2341,592","-5,38E-03","0,000005","-1,306297E+00","1,212979E-03"
"2342,608","-5,40E-03","0,000005","-1,309886E+00","1,213068E-03"
"2343,618","-5,49E-03","0,000005","-1,332189E+00","1,213610E-03"
"2344,626","-5,45E-03","0,000005","-1,322270E+00","1,213371E-03"
"2345,64","-5,40E-03","0,000005","-1,309594E+00","1,213061E-03"
"2346,652","-5,45E-03","0,000005","-1,321634E+00","1,213355E-03"
"2347,652","-5,47E-03","0,000005","-1,328051E+00","1,213510E-03"
"2348,652","-5,50E-03","0,000004","-1,335766E+00","9,709559E-04"
"2349,652","-5,49E-03","0,000005","-1,331742E+00","1,213599E-03"
"2350,657","-5,56E-03","0,000004","-1,351098E+00","9,712442E-04"
"2351,68","-5,59E-03","0,000004","-1,357530E+00","9,713632E-04"
"2352,689","-5,61E-03","0,000004","-1,362356E+00","9,714518E-04"
"2353,726","-5,60E-03","0,000004","-1,360044E+00","9,714095E-04"
"2354,731","-5,60E-03","0,000004","-1,358814E+00","9,713869E-04"
"2355,75","-5,56E-03","0,000004","-1,351065E+00","9,712436E-04"
"2356,765","-5,60E-03","0,000004","-1,360719E+00","9,714218E-04"
"2357,774","-5,57E-03","0,000004","-1,353490E+00","9,712886E-04"
"2358,785","-5,61E-03","0,000004","-1,363586E+00","9,714743E-04"
"2359,79","-5,65E-03","0,000004","-1,373028E+00","9,716456E-04"
"2360,795","-5,64E-03","0,000004","-1,370723E+00","9,716040E-04"
"2361,82","-5,69E-03","0,000004","-1,381450E+00","9,717965E-04"
"2362,832","-5,73E-03","0,000004","-1,393547E+00","9,720101E-04"
"2363,848","-5,74E-03","0,000004","-1,393893E+00","9,720162E-04"
"2364,857","-5,75E-03","0,000004","-1,396487E+00","9,720615E-04"
"2365,873","-5,76E-03","0,000004","-1,398668E+00","9,720994E-04"
"2366,877","-5,74E-03","0,000004","-1,394138E+00","9,720204E-04"
"2367,9","-5,73E-03","0,000004","-1,391798E+00","9,719795E-04"
"2368,91","-5,79E-03","0,000004","-1,407688E+00","9,722553E-04"
"2369,917","-5,75E-03","0,000004","-1,397412E+00","9,720776E-04"
"2370,921","-5,74E-03","0,000004","-1,394753E+00","9,720312E-04"
"2371,945","-5,73E-03","0,000004","-1,392813E+00","9,719972E-04"
"2372,95","-5,75E-03","0,000004","-1,396981E+00","9,720701E-04"
"2373,973","-5,81E-03","0,000004","-1,413185E+00","9,723493E-04"
"2374,979","-5,83E-03","0,000004","-1,418042E+00","9,724317E-04"
"2375,992","-5,78E-03","0,000004","-1,404196E+00","9,721952E-04"
"2376,998","-5,80E-03","0,000004","-1,409878E+00","9,722928E-04"
"2378,034","-5,78E-03","0,000004","-1,404772E+00","9,722051E-04"
"2379,043","-5,88E-03","0,000004","-1,429093E+00","9,726173E-04"
"2380,056","-5,84E-03","0,000004","-1,419815E+00","9,724617E-04"
"2381,067","-5,86E-03","0,000004","-1,424850E+00","9,725464E-04"
"2382,081","-5,91E-03","0,000004","-1,436810E+00","9,727453E-04"
"2383,09","-5,89E-03","0,000004","-1,432838E+00","9,726796E-04"
"2384,101","-5,90E-03","0,000004","-1,434774E+00","9,727117E-04"
"2385,112","-5,95E-03","0,000004","-1,446583E+00","9,729054E-04"
"2386,13","-5,95E-03","0,000004","-1,446946E+00","9,729113E-04"
"2387,143","-5,93E-03","0,000004","-1,442511E+00","9,728390E-04"
"2388,161","-5,91E-03","0,000004","-1,438157E+00","9,727675E-04"
"2389,168","-5,95E-03","0,000004","-1,448169E+00","9,729312E-04"
"2390,235","-5,98E-03","0,000004","-1,454881E+00","9,730398E-04"
"2391,302","-6,04E-03","0,000004","-1,468416E+00","9,732557E-04"
"2392,349","-6,03E-03","0,000004","-1,468180E+00","9,732519E-04"
"2393,356","-6,08E-03","0,000004","-1,478721E+00","9,734175E-04"
"2394,381","-6,05E-03","0,000004","-1,472161E+00","9,733147E-04"
"2395,392","-6,05E-03","0,000004","-1,471099E+00","9,732980E-04"
"2396,413","-6,06E-03","0,000004","-1,473623E+00","9,733377E-04"
